prodi,jenis_kelamin,status_pegawai,ips_1,ips_2,ips_3,ips_4,ips_5,ips_6,ips_7,ips_8,IPK,sks_mk,lama_studi,lulus_tepat_waktu,angkatan,lulus_umur,umur
Farmasi,Perempuan,Tidak bekerja,3.37625,3.32285714285714,3.61111111111111,3.35,3.47222222222222,3.60857142857143,3.71571428571429,4,3.55709077380952,146,3,Tepat waktu,2017,24,21
Farmasi,Laki-laki,Tidak bekerja,2.845,2.53571428571429,3.11333333333333,2.777,2.89111111111111,3.43,3.64285714285714,4,3.15437698412698,146,3,Tepat waktu,2017,21,18
Farmasi,Perempuan,Tidak bekerja,2.88,2.93,3.22444444444444,3.101,2.93875,3.53571428571429,3.65625,3.75,3.25201984126984,146,3,Tepat waktu,2017,21,18
Farmasi,Perempuan,Bekerja,2.96875,2.96571428571429,3.33333333333333,3.176,3.315,3.57142857142857,3.62625,4,3.36955952380952,146,3,Tepat waktu,2017,24,21
Farmasi,Perempuan,Tidak bekerja,2.7525,3.00285714285714,3.08444444444444,3.002,2.9075,3.60714285714286,3.46875,4,3.22814930555556,146,3,Tepat waktu,2017,22,19
Farmasi,Laki-laki,Bekerja,2.72,3,2.94555555555556,2.728,2.9725,3.35714285714286,3.25,3.75,3.0903998015873,146,4,Tepat waktu,2017,26,22
Farmasi,Perempuan,Tidak bekerja,2.6875,2.89428571428571,3.11333333333333,3.227,3.00125,3.57142857142857,3.43875,4,3.24169345238095,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,3.28375,3.35714285714286,3.44555555555556,3.525,3.2825,3.85714285714286,3.71875,4,3.55873015873016,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,3.00375,3.11,3.14222222222222,3.052,3.065,3.64285714285714,3.5325,4,3.31854117063492,146,3,Tepat waktu,2017,21,18
Farmasi,Perempuan,Tidak bekerja,2.785,2.97,3.25,3.002,3.09375,3.32428571428571,3.25,3.75,3.17812946428571,146,4,Tepat waktu,2017,23,19
Farmasi,Perempuan,Tidak bekerja,2.7825,2.75285714285714,3.11222222222222,3.079,3.09375,3.60714285714286,3.59375,4,3.25265277777778,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,3.06375,3.21857142857143,3.30555555555556,3.401,3.19125,3.68,3.5625,4,3.42782837301587,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,2.81375,2.85857142857143,3.00111111111111,3.028,2.87625,3.57285714285714,3.22,4,3.17131746031746,146,3,Tepat waktu,2017,21,18
Farmasi,Perempuan,Bekerja,2.5325,2.67857142857143,2.94444444444444,2.927,2.90875,3.60714285714286,3.50125,4,3.13745734126984,146,3,Tepat waktu,2017,24,21
Farmasi,Perempuan,Tidak bekerja,2.93875,3.14714285714286,3.00111111111111,3.052,3.25125,3.60857142857143,3.4375,4,3.30454067460317,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,2.9075,3.03857142857143,3.00111111111111,2.977,3.0325,3.53714285714286,3.46875,3.75,3.21407192460317,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,2.69125,2.68142857142857,3.00111111111111,3.152,2.96875,3.53714285714286,3.4375,4,3.18364781746032,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,3.12625,3.46428571428571,3.50111111111111,3.127,3.46875,3.78571428571429,3.56375,3.75,3.47335763888889,146,3,Tepat waktu,2017,21,18
Farmasi,Perempuan,Bekerja,2.845,3.00285714285714,3.30777777777778,2.651,3.12625,3.32285714285714,3.40625,3.75,3.17649900793651,146,4,Tepat waktu,2017,23,19
Farmasi,Perempuan,Tidak bekerja,3.31375,3.64428571428571,3.55555555555556,3.625,3.6575,3.96428571428571,3.9375,4,3.71223462301587,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,2.96875,3.07285714285714,3.05555555555556,2.83,2.97125,3.57142857142857,3.43875,3.75,3.20732390873016,146,3,Tepat waktu,2017,21,18
Farmasi,Perempuan,Tidak bekerja,2.84375,2.75142857142857,2.94444444444444,3.152,2.81375,3.60857142857143,3.5,4,3.20174305555556,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,2.78125,2.89571428571429,3.08333333333333,3.228,3.345,3.64285714285714,3.56375,3.75,3.2862380952381,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,2.6575,2.64428571428571,3.11111111111111,3.203,3.095,3.64428571428571,3.5625,4,3.23971031746032,146,3,Tepat waktu,2017,22,19
Farmasi,Laki-laki,Tidak bekerja,2.81375,2.96571428571429,3.22333333333333,3.376,3.4375,3.67857142857143,3.78125,4,3.40951488095238,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,3.18875,3.32142857142857,3.64111111111111,3.502,3.78125,3.67857142857143,3.78125,4,3.61179513888889,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Bekerja,2.845,3.11,3.05666666666667,2.753,3.0625,3.42857142857143,3.65625,4,3.23899851190476,146,3,Tepat waktu,2017,24,21
Farmasi,Perempuan,Tidak bekerja,3.25,3.11,3.41666666666667,3.477,3.65625,3.68,3.625,4,3.52686458333333,146,3,Tepat waktu,2017,21,18
Farmasi,Perempuan,Tidak bekerja,3.46875,3.35714285714286,3.66888888888889,3.527,3.625,3.67857142857143,3.6875,4,3.6266066468254,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Bekerja,2.91125,2.75142857142857,3.02777777777778,3.053,3.19,3.60714285714286,3.595,3.75,3.23569990079365,146,3,Tepat waktu,2017,24,21
Farmasi,Laki-laki,Tidak bekerja,3.21875,3.28714285714286,3.19666666666667,3.377,3.6575,3.78571428571429,3.75,4,3.53409672619048,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,3.0025,3.32428571428571,3.27888888888889,3.477,3.37625,3.71428571428571,3.65625,4,3.47868253968254,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,2.62625,2.92857142857143,3.02888888888889,3.027,3.18875,3.57142857142857,3.5625,3.75,3.21042361111111,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,3.22,3.17857142857143,3.30666666666667,3.377,3.62625,3.64428571428571,3.8125,4,3.52065922619048,146,3,Tepat waktu,2017,23,20
Farmasi,Laki-laki,Tidak bekerja,3.4075,3.28714285714286,3.27888888888889,3.526,3.4075,3.68,3.8125,4,3.54994146825397,146,3,Tepat waktu,2017,23,20
Farmasi,Perempuan,Tidak bekerja,3.19,3.39428571428571,3.52777777777778,3.202,3.75125,3.64428571428571,3.6875,4,3.54963740079365,146,3,Tepat waktu,2017,24,21
Farmasi,Perempuan,Tidak bekerja,2.62625,2.75428571428571,3.11222222222222,3.176,3.3125,3.50142857142857,3.5325,3.75,3.22064831349206,146,3,Tepat waktu,2017,22,19
Farmasi,Laki-laki,Tidak bekerja,2.84375,2.96714285714286,3.11222222222222,3.278,3.50125,3.71571428571429,3.78125,4,3.39991617063492,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Bekerja,2.65625,2.75285714285714,3.03,3.002,2.72,3.67857142857143,3.4375,3.75,3.12839732142857,146,4,Tepat waktu,2017,28,24
Farmasi,Perempuan,Tidak bekerja,2.53125,2.96857142857143,3.22222222222222,2.953,3,3.11142857142857,3.345,3.75,3.11018402777778,146,3,Tepat waktu,2017,23,20
Farmasi,Perempuan,Tidak bekerja,2.90625,3,3.33444444444444,3.129,3.06375,3.64428571428571,3.46428571428571,4,3.31775198412698,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,2.65875,2.64428571428571,3.08333333333333,2.827,2.7825,3.18142857142857,3.47,4,3.08091220238095,146,3,Tepat waktu,2017,23,20
Farmasi,Perempuan,Tidak bekerja,3.1875,3.32285714285714,3.53,3.176,3.47,3.60857142857143,3.57142857142857,4,3.48329464285714,146,3,Tepat waktu,2017,22,19
Farmasi,Laki-laki,Tidak bekerja,3.00375,3.07285714285714,3.14,3.031,2.9375,3.68,3.53571428571429,3.875,3.28447767857143,146,3,Tepat waktu,2017,25,22
Farmasi,Perempuan,Bekerja,3.12625,3.14285714285714,3.39,3.302,3.37625,3.60857142857143,3.6575,4,3.45042857142857,146,3,Tepat waktu,2017,24,21
Farmasi,Perempuan,Bekerja,3.0025,3.28571428571429,3.03,2.952,3.06375,3.32142857142857,3.56375,3.75,3.24614285714286,146,3,Tepat waktu,2017,22,19
Farmasi,Perempuan,Tidak bekerja,2.9375,3.18142857142857,3.03,2.551,3.00222222222222,3.60857142857143,3.64428571428571,3.75,3.21312599206349,146,3,Tepat waktu,2017,21,18
Teknik Informatika,Laki-laki,Bekerja,3.57285714285714,3.78571428571429,3.78125,3.67857142857143,3.78571428571429,3.92857142857143,3.78571428571429,4,3.78979910714286,148,4,Tepat waktu,2017,25,21
Teknik Informatika,Laki-laki,Bekerja,3.50142857142857,3.53571428571429,3.56375,3.35857142857143,3.78571428571429,3.67857142857143,3.57428571428571,3.75,3.59350446428571,148,5,Tepat waktu,2017,26,21
Teknik Informatika,Laki-laki,Bekerja,3.50142857142857,3.60714285714286,3.8125,3.75,3.67857142857143,3.78571428571429,3.78571428571429,3.75,3.70888392857143,148,3,Tepat waktu,2017,25,22
Teknik Informatika,Laki-laki,Bekerja,3.78571428571429,3.60714285714286,3.90625,3.75,3.85714285714286,3.82142857142857,3.78571428571429,4,3.81417410714286,148,3,Tepat waktu,2017,25,22
Teknik Informatika,Laki-laki,Bekerja,3.28714285714286,3.53571428571429,3.46875,3.21428571428571,3.5,3.25142857142857,3.35857142857143,4,3.45198660714286,148,4,Tepat waktu,2017,26,22
Teknik Informatika,Laki-laki,Tidak bekerja,2.93,3.35714285714286,3.1575,3.39428571428571,3.07428571428571,3.53125,3.085,4,3.31618303571429,148,3,Tepat waktu,2017,26,23
Teknik Informatika,Laki-laki,Bekerja,3.71428571428571,3.82142857142857,3.6575,3.28714285714286,3.50142857142857,3.64285714285714,3.57142857142857,4,3.64950892857143,148,4,Tepat waktu,2017,28,24
Teknik Informatika,Laki-laki,Bekerja,3.28571428571429,3.75,3.56375,3.57142857142857,3.64285714285714,3.71571428571429,3.71428571428571,4,3.65546875,148,4,Tepat waktu,2017,25,21
Teknik Informatika,Laki-laki,Bekerja,3.78571428571429,3.78571428571429,3.65625,3.67857142857143,3.75,3.85714285714286,3.64428571428571,4,3.76970982142857,148,4,Tepat waktu,2017,27,23
Teknik Informatika,Laki-laki,Tidak bekerja,3.14285714285714,3.60714285714286,3.65625,3.60714285714286,3.71428571428571,3.78571428571429,3.71428571428571,3.75,3.62220982142857,148,5,Tepat waktu,2017,24,19
Teknik Informatika,Perempuan,Bekerja,3.57142857142857,3.89285714285714,3.59375,3.78571428571429,3.78571428571429,3.78125,3.75,4,3.77008928571429,148,4,Tepat waktu,2017,24,20
Teknik Informatika,Perempuan,Bekerja,3.28714285714286,3.64285714285714,3.40875,2.85714285714286,3.10714285714286,3.00285714285714,3.35857142857143,4,3.33305803571429,148,5,Tepat waktu,2017,23,18
Teknik Informatika,Laki-laki,Bekerja,3.75,3.82142857142857,3.9375,3.82142857142857,3.85714285714286,3.96428571428571,3.75,4,3.86272321428571,148,3,Tepat waktu,2017,24,21
Teknik Informatika,Laki-laki,Bekerja,3.32142857142857,3.64285714285714,3.84375,3.78571428571429,3.57142857142857,3.82142857142857,3.78571428571429,4,3.72154017857143,148,3,Tepat waktu,2017,24,21
Teknik Informatika,Perempuan,Bekerja,3.21714285714286,3.71428571428571,3.37625,3.28571428571429,3.67857142857143,3.71428571428571,3.60857142857143,4,3.57435267857143,148,4,Tepat waktu,2017,24,20
Teknik Informatika,Laki-laki,Bekerja,3.35714285714286,3.82142857142857,3.875,3.82142857142857,3.82142857142857,3.75,3.75,4,3.77455357142857,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Laki-laki,Bekerja,3.18,3.46714285714286,3.44,3.25142857142857,3.57142857142857,3.85714285714286,3.17857142857143,3.75,3.46196428571429,148,4,Tepat waktu,2017,24,20
Teknik Informatika,Perempuan,Tidak bekerja,3.39428571428571,3.60714285714286,3.595,3.28714285714286,3.5,3.75,3.82142857142857,4,3.619375,148,5,Tepat waktu,2017,23,18
Teknik Informatika,Laki-laki,Bekerja,3.39571428571429,3.50142857142857,3.37875,3.00142857142857,3.03571428571429,3.35857142857143,3.21571428571429,4,3.36091517857143,148,3,Tepat waktu,2017,36,33
Teknik Informatika,Laki-laki,Tidak bekerja,3.14428571428571,3.43,3.375,3.53714285714286,3.67857142857143,3.78125,3.66666666666667,4,3.57661458333333,148,3,Tepat waktu,2017,21,18
Teknik Informatika,Laki-laki,Bekerja,3.39428571428571,3.57285714285714,3.345,3.25,3.18,3.56375,3.79166666666667,4,3.51219494047619,148,3,Tepat waktu,2017,25,22
Teknik Informatika,Laki-laki,Bekerja,3.32285714285714,3.57142857142857,3.68875,3.35857142857143,3.46571428571429,3.5,3.60857142857143,4,3.56448660714286,148,3,Tepat waktu,2017,25,22
Teknik Informatika,Laki-laki,Bekerja,3.14285714285714,3.18,3.47,3.60857142857143,3.5,3.5,3.42857142857143,4,3.47875,148,4,Tepat waktu,2017,24,20
Teknik Informatika,Laki-laki,Tidak bekerja,3.03714285714286,3.39428571428571,3.47,3.57285714285714,3.46571428571429,3.60714285714286,3.5,3.75,3.47464285714286,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Laki-laki,Bekerja,3.03714285714286,3.07285714285714,3.03125,3.07571428571429,3.46571428571429,3.21428571428571,3.53571428571429,3.75,3.27283482142857,148,5,Tepat waktu,2017,24,19
Teknik Informatika,Laki-laki,Tidak bekerja,3.57142857142857,3.82142857142857,3.84375,3.75,3.64285714285714,3.89285714285714,3.64428571428571,4,3.77082589285714,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Laki-laki,Tidak bekerja,2.93142857142857,3.53714285714286,3.315,3.39428571428571,3.21428571428571,3.57142857142857,3.46428571428571,3.75,3.39723214285714,148,4,Tepat waktu,2017,23,19
Teknik Informatika,Perempuan,Tidak bekerja,3.64428571428571,3.89285714285714,3.84375,3.89285714285714,3.92857142857143,4,3.75,4,3.86904017857143,148,3,Tepat waktu,2017,21,18
Teknik Informatika,Laki-laki,Tidak bekerja,3.03714285714286,3.03571428571429,3.25,3.46428571428571,3.32285714285714,3.46428571428571,3.50142857142857,4,3.38446428571429,148,4,Tepat waktu,2017,25,21
Teknik Informatika,Laki-laki,Bekerja,3.25285714285714,3.82142857142857,3.625,3.00285714285714,3.25142857142857,3.71428571428571,3.25428571428571,4,3.49026785714286,148,3,Tepat waktu,2017,26,23
Teknik Informatika,Perempuan,Tidak bekerja,3.36,3.85714285714286,3.71875,3.85714285714286,3.60857142857143,3.82142857142857,3.75,4,3.74662946428571,148,3,Tepat waktu,2017,21,18
Teknik Informatika,Laki-laki,Bekerja,3.5,3.75,3.78125,3.78571428571429,3.82142857142857,3.92857142857143,3.71428571428571,4,3.78515625,148,3,Tepat waktu,2017,23,20
Teknik Informatika,Laki-laki,Tidak bekerja,3.21428571428571,3.57285714285714,3.50125,3.85714285714286,3.5,3.71428571428571,3.46428571428571,4,3.60301339285714,148,5,Tepat waktu,2017,24,19
Teknik Informatika,Laki-laki,Tidak bekerja,3.28857142857143,3.68,3.59375,3.85714285714286,3.60714285714286,3.64428571428571,3.57285714285714,4,3.65546875,148,3,Tepat waktu,2017,21,18
Teknik Informatika,Perempuan,Tidak bekerja,3.57285714285714,3.75,3.875,3.89285714285714,3.67857142857143,3.67857142857143,3.68,4,3.76598214285714,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Perempuan,Tidak bekerja,3.57285714285714,3.78571428571429,3.90625,3.92857142857143,3.89285714285714,3.92857142857143,3.85714285714286,4,3.85899553571429,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Laki-laki,Tidak bekerja,3.35714285714286,3.75,3.595,3.75,3.67857142857143,3.71428571428571,3.42857142857143,4,3.65919642857143,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Laki-laki,Tidak bekerja,3.14285714285714,3.43,3.5325,3.64285714285714,3.53714285714286,3.46571428571429,3.42857142857143,4,3.52245535714286,148,5,Tepat waktu,2017,23,18
Teknik Informatika,Perempuan,Tidak bekerja,3.43,3.89285714285714,3.875,3.85714285714286,3.85714285714286,3.89285714285714,3.89285714285714,4,3.83723214285714,148,4,Tepat waktu,2017,22,18
Teknik Informatika,Laki-laki,Tidak bekerja,2.92857142857143,3.14428571428571,3.22,3.35857142857143,2.96428571428571,3.44,3.41833333333333,4,3.30925595238095,148,4,Tepat waktu,2017,22,18
Teknik Informatika,Laki-laki,Tidak bekerja,3.07285714285714,3.10714285714286,2.8475,3.35714285714286,3.14571428571429,3.60714285714286,3.50142857142857,3.75,3.29861607142857,148,5,Tepat waktu,2017,24,19
Teknik Informatika,Perempuan,Bekerja,3.29,3.64428571428571,3.56375,3.64285714285714,3.36,3.53857142857143,3.28571428571429,4,3.54064732142857,148,4,Tepat waktu,2017,25,21
Teknik Informatika,Laki-laki,Bekerja,3.43,3.53714285714286,3.37625,3.5,3.53571428571429,3.78571428571429,3.60714285714286,4,3.59649553571429,148,4,Tepat waktu,2017,23,19
Teknik Informatika,Laki-laki,Tidak bekerja,3.03714285714286,3.43142857142857,3.37625,3.67857142857143,3.43,3.84375,3.625,4,3.55276785714286,148,3,Tepat waktu,2017,23,20
Teknik Informatika,Laki-laki,Tidak bekerja,3.14285714285714,3.32285714285714,3.25125,3.43142857142857,3.14571428571429,3.78125,3.79166666666667,3.75,3.45212797619048,148,4,Tepat waktu,2017,24,20
Teknik Informatika,Perempuan,Tidak bekerja,3.28571428571429,3.78571428571429,3.5325,3.46571428571429,3.5,3.60857142857143,3.68,4,3.60727678571429,148,3,Tepat waktu,2017,21,18
Teknik Informatika,Laki-laki,Tidak bekerja,3.00142857142857,3.46428571428571,3.15875,3.75,3.57142857142857,3.85714285714286,3.64285714285714,3.75,3.52448660714286,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Perempuan,Tidak bekerja,2.96428571428571,3.42857142857143,3.28125,3.53571428571429,3.42857142857143,3.84375,3.45833333333333,4,3.49255952380952,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Laki-laki,Tidak bekerja,3.25142857142857,3.43,3.4375,3.32285714285714,2.78714285714286,3.5625,3.66666666666667,4,3.4322619047619,148,4,Tepat waktu,2017,24,20
Teknik Informatika,Laki-laki,Tidak bekerja,3.17857142857143,3.57142857142857,3.25375,3.39571428571429,3.5,3.82142857142857,3.57142857142857,4,3.53654017857143,148,3,Tepat waktu,2017,23,20
Teknik Informatika,Laki-laki,Tidak bekerja,3.03714285714286,3.36,3.28125,3.64285714285714,3.11285714285714,3.46571428571429,3.53714285714286,4,3.42962053571429,148,4,Tepat waktu,2017,22,18
Teknik Informatika,Perempuan,Tidak bekerja,2.96428571428571,3.21714285714286,2.845,3.28571428571429,2.75285714285714,2.75142857142857,2.67857142857143,3.5,2.999375,148,5,Tepat waktu,2017,29,24
Teknik Informatika,Laki-laki,Tidak bekerja,3.18,3.28857142857143,3.28125,3.71428571428571,3.60714285714286,3.82142857142857,3.64285714285714,4,3.56694196428571,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Laki-laki,Bekerja,3.14285714285714,3.60857142857143,3.50125,3.50142857142857,3.28714285714286,3.67857142857143,3.71428571428571,4,3.55426339285714,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Perempuan,Bekerja,3.10857142857143,3.39428571428571,3.3125,3.39428571428571,3.57142857142857,3.71428571428571,3.75142857142857,3.75,3.49959821428571,148,3,Tepat waktu,2017,22,19
Teknik Informatika,Laki-laki,Tidak bekerja,3,3.53714285714286,3.25125,3.53571428571429,3.67857142857143,3.92857142857143,3.75,4,3.58515625,148,3,Tepat waktu,2017,23,20
Teknik Informatika,Laki-laki,Tidak bekerja,3.25,3.35714285714286,3.28375,2.89428571428571,3.17857142857143,2.82142857142857,3.00285714285714,3.75,3.19225446428571,148,5,Tepat waktu,2017,25,20
Teknik Informatika,Perempuan,Bekerja,3.32285714285714,3.75,3.625,3.25142857142857,3.28571428571429,3.28714285714286,3.78571428571429,4,3.53848214285714,148,5,Tepat waktu,2017,27,22
Teknik Informatika,Laki-laki,Tidak bekerja,3.57285714285714,3.39285714285714,3.19,3.39428571428571,3.75,3.40625,3.16833333333333,4,3.48432291666667,148,5,Tepat waktu,2017,25,20
Teknik Informatika,Laki-laki,Tidak bekerja,3.43,3.57142857142857,3.46875,3.57142857142857,3.53714285714286,3.89285714285714,3.78571428571429,4,3.65716517857143,148,3,Tepat waktu,2017,25,22
Teknik Informatika,Laki-laki,Tidak bekerja,3.25,3.53714285714286,3.31375,3.75,3.64285714285714,3.92857142857143,3.71428571428571,4,3.64207589285714,148,4,Tepat waktu,2017,22,18
Teknik Informatika,Perempuan,Bekerja,3.14571428571429,3.46428571428571,3.47,3.53571428571429,3.32285714285714,3.85714285714286,3.25,3.75,3.47446428571429,148,3,Tepat waktu,2017,24,21
Teknik Informatika,Laki-laki,Bekerja,3.53571428571429,3.85714285714286,3.78125,3.82142857142857,3.71428571428571,3.875,3.875,4,3.80747767857143,148,3,Tepat waktu,2017,26,23
Teknik Informatika,Laki-laki,Tidak bekerja,2.71428571428571,3.53571428571429,3.5625,2.96428571428571,3.32142857142857,3.35857142857143,3.71428571428571,4,3.39638392857143,148,3,Tepat waktu,2017,27,24
Sistem Informasi,Laki-laki,Bekerja,3.65625,3.6875,3.50142857142857,3.4375,3.21428571428571,3.78571428571429,3.85714285714286,3.75,3.61122767857143,146,4,Tepat waktu,2017,25,21
Sistem Informasi,Laki-laki,Bekerja,3.5625,3.6875,3.50142857142857,3.71875,3.78571428571429,3.75,3.85714285714286,4,3.73287946428571,146,3,Tepat waktu,2017,28,25
Sistem Informasi,Laki-laki,Tidak bekerja,3.56375,3.53125,3.46428571428571,3.64285714285714,3.43,3.59375,3.60714285714286,3.75,3.57287946428571,146,3,Tepat waktu,2017,26,23
Sistem Informasi,Laki-laki,Bekerja,3.5,3.78125,3.5,3.53125,3.53714285714286,3.82142857142857,3.64285714285714,4,3.66424107142857,146,3,Tepat waktu,2017,33,30
Sistem Informasi,Laki-laki,Bekerja,3.5325,3.21875,3.32142857142857,3.2825,3.43,3.75,3.82142857142857,3,3.41957589285714,146,4,Tepat waktu,2017,24,20
Sistem Informasi,Laki-laki,Bekerja,2.9075,2.66,3.095,2.6925,2.96571428571429,2.63,3.07142857142857,3.5,2.94026785714286,146,5,Tepat waktu,2017,27,22
Sistem Informasi,Perempuan,Bekerja,3.5,3.5625,3.64285714285714,3.625,3.50142857142857,3.53571428571429,3.78571428571429,3,3.51915178571429,146,4,Tepat waktu,2017,25,21
Sistem Informasi,Laki-laki,Tidak bekerja,3.16,3.31375,3.32285714285714,3.56375,3.07428571428571,3.25285714285714,3.71428571428571,4,3.42522321428571,146,3,Tepat waktu,2017,22,19
Sistem Informasi,Perempuan,Bekerja,3.5,3.6875,3.67857142857143,3.57142857142857,3.75,3.78125,3.82142857142857,4,3.72377232142857,146,3,Tepat waktu,2017,27,24
Sistem Informasi,Laki-laki,Tidak bekerja,2.755,2.97,2.89428571428571,2.9725,2.67857142857143,3.21714285714286,3.32142857142857,3.5,3.03861607142857,146,4,Tepat waktu,2017,25,21
Sistem Informasi,Perempuan,Tidak bekerja,3.34625,3.28125,3.60714285714286,3.71875,3.03857142857143,3.60714285714286,3.67857142857143,3.75,3.50345982142857,146,4,Tepat waktu,2017,23,19
Sistem Informasi,Laki-laki,Tidak bekerja,3.345,3.5625,3.46428571428571,3.71875,3.03857142857143,3.71428571428571,3.46714285714286,3.75,3.50756696428571,146,3,Tepat waktu,2017,22,19
Sistem Informasi,Perempuan,Tidak bekerja,3.315,3.625,3.71428571428571,3.82142857142857,3.75,3.8125,3.85714285714286,3.75,3.70566964285714,146,3,Tepat waktu,2017,23,20
Sistem Informasi,Laki-laki,Tidak bekerja,3.31375,3.5325,3.42857142857143,3.4375,3.35714285714286,3.40625,3.54166666666667,3.75,3.47092261904762,146,4,Tepat waktu,2017,24,20
Sistem Informasi,Perempuan,Tidak bekerja,3.37625,3.53125,3.68,3.78571428571429,3.50142857142857,3.72,3.60714285714286,3.75,3.61897321428571,146,3,Tepat waktu,2017,23,20
Sistem Informasi,Laki-laki,Tidak bekerja,3.2525,3.47,3.64285714285714,3.53125,3.35714285714286,3.39428571428571,3.39285714285714,3.75,3.47386160714286,146,4,Tepat waktu,2017,23,19
Sistem Informasi,Laki-laki,Bekerja,3.40625,3.25125,3.35857142857143,3.64285714285714,3.5,3.59375,3.60714285714286,3.75,3.51372767857143,146,4,Tepat waktu,2017,24,20
Sistem Informasi,Laki-laki,Bekerja,3.78125,3.78125,3.89285714285714,3.9375,3.85714285714286,3.89285714285714,3.92857142857143,4,3.88392857142857,146,3,Tepat waktu,2017,27,24
Sistem Informasi,Laki-laki,Tidak bekerja,3.625,3.6875,3.71428571428571,3.71875,3.32142857142857,3.85714285714286,3.67857142857143,4,3.70033482142857,146,4,Tepat waktu,2017,23,19
Sistem Informasi,Perempuan,Tidak bekerja,3.56375,3.56375,3.82142857142857,3.89285714285714,3.78571428571429,3.90625,3.89285714285714,4,3.80332589285714,146,3,Tepat waktu,2017,23,20
Sistem Informasi,Perempuan,Tidak bekerja,3.47,3.50125,3.64285714285714,3.78571428571429,3.28714285714286,3.31375,3.18142857142857,3.75,3.49151785714286,146,4,Tepat waktu,2017,22,18
Sistem Informasi,Laki-laki,Bekerja,3.53125,3.5,3.85714285714286,3.60714285714286,3.71428571428571,3.71875,3.85714285714286,3.75,3.69196428571429,146,3,Tepat waktu,2017,24,21
Sistem Informasi,Laki-laki,Tidak bekerja,3.50125,3.3775,3.85714285714286,3.64428571428571,3.46571428571429,3.78125,3.75,4,3.67214285714286,146,3,Tepat waktu,2017,22,19
Sistem Informasi,Perempuan,Tidak bekerja,3.5625,3.5625,3.64428571428571,3.84375,3.46428571428571,3.60857142857143,3.50142857142857,3.75,3.61716517857143,146,3,Tepat waktu,2017,22,19
Sistem Informasi,Laki-laki,Tidak bekerja,3.315,3.4075,3.53714285714286,3.53571428571429,3.42857142857143,3.84375,3.67857142857143,3.75,3.56203125,146,3,Tepat waktu,2017,22,19
Sistem Informasi,Laki-laki,Tidak bekerja,3.2525,3.4075,3.71571428571429,3.71428571428571,3.71428571428571,3.75,3.67857142857143,3.75,3.62285714285714,146,3,Tepat waktu,2017,23,20
Sistem Informasi,Perempuan,Tidak bekerja,3.5625,3.59375,3.71571428571429,3.78571428571429,3.82142857142857,3.84375,3.78571428571429,4,3.76357142857143,146,3,Tepat waktu,2017,21,18
Sistem Informasi,Laki-laki,Bekerja,3.43875,3.59375,3.43142857142857,3.25125,3.5,3.5,3.64428571428571,3.5,3.48243303571429,146,4,Tepat waktu,2017,22,18
Sistem Informasi,Laki-laki,Bekerja,3.59375,3.71428571428571,3.28571428571429,3.375,3.4375,3.75,3.70833333333333,4,3.60807291666667,146,1,Tepat waktu,2017,31,30
Sistem Informasi,Laki-laki,Tidak bekerja,2.97125,3.25,3.28571428571429,3.40625,3.10857142857143,3.28571428571429,3.43142857142857,3,3.21736607142857,146,3,Tepat waktu,2017,22,19
Sistem Informasi,Laki-laki,Tidak bekerja,3.2825,3.5,3.28571428571429,3.16777777777778,3.42857142857143,3.375,3.67857142857143,3.75,3.43351686507937,146,5,Tepat waktu,2017,26,21
Sistem Informasi,Laki-laki,Tidak bekerja,3.25125,3.22125,3.32142857142857,3.4375,3.21571428571429,3.75,3.67857142857143,3.75,3.45321428571429,146,3,Tepat waktu,2017,22,19
